SIMS_LATITUDE,SIMS_LONGITUDE
29.994444,-90.82
30.058333,-90.608333
29.715278,-91.21
30.245833,-89.77685
30.31445,-89.81415
30.26588,-89.76997
30.503056,-90.376944
29.678883,-90.779967
30.500643,-91.213556
32.057581,-92.435157
44.0457,-70.2902
44.089406,-70.214219
43.974622,-70.124608
47.355332,-68.322685
46.69838,-68.038929
46.682299,-68.016195
46.660782,-67.900175
46.69634,-68.032614
44.107524,-70.729165
43.677994,-70.256178
43.662372,-70.264929
43.561043,-70.207324
43.832458,-70.063815
44.351697,-68.22698
44.37705,-68.2609
44.423074,-68.805711
44.3179,-69.7919
44.312319,-69.786717
44.550136,-69.629881
44.230622,-69.785
44.568397,-69.62075
43.917955,-69.26059
44.062742,-69.093436
44.551419,-70.546319
44.250922,-70.860605
44.79886,-68.769675
44.8166,-68.82035
44.93345,-68.645594
44.735978,-68.670752
43.793566,-69.73175
43.981118,-69.828222
44.531907,-67.59587
44.963459,-67.060476
45.125837,-67.265408
43.656764,-70.629138
43.223554,-70.691556
43.343167,-70.471034
43.083333,-70.75
38.9025,-76.653056
39.169533,-76.627933
39.159722,-76.511667
39.462029,-76.631673
39.310833,-76.474444
39.243833,-76.709149
38.536722,-76.617194
39.444294,-77.042252
39.701444,-75.860051
38.508547,-76.811864
39.42276,-77.37519
39.70595,-79.012
39.410191,-76.296946
39.563333,-76.203889
39.305021,-75.797317
39.114313,-77.106876
39.055277,-76.878333
38.81194,-76.74417
39.564178,-77.720244
39.340556,-76.582222
39.34465,-76.68538
39.28777,-76.546861
39.232778,-76.579722
39.297733,-76.604603
39.261667,-76.6375
41.975804,-70.023598
42.452017,-73.255089
42.63668,-73.167428
42.448009,-73.254108
41.633278,-70.879162
41.685707,-71.169235
41.330469,-70.785225
42.474642,-70.970816
42.790268,-70.80835
42.770837,-71.10229
42.698215,-71.164413
42.19438,-72.555112
42.108992,-72.590803
42.105792,-72.597133
42.400579,-72.523109
42.298493,-72.334079
42.645771,-71.311167
42.62668,-71.362068
42.413574,-71.482775
42.211774,-71.11397
42.081936,-71.014739
42.348873,-71.097163
42.316394,-70.967773
42.309417,-71.055573
42.377833,-71.027138
42.372122,-71.061741
42.340251,-71.03835
42.317372,-70.968359
42.3295,-71.0826
42.3631,-71.0543
42.274319,-71.875511
42.260102,-71.798375
42.263955,-71.794322
42.767786,-86.148577
43.571391,-83.890721
44.616943,-86.109408
42.19779,-86.309694
41.89557,-86.001629
46.493611,-84.364167
46.481667,-84.331667
46.454,-84.6067
42.798339,-84.393795
46.139444,-87.907222
43.047224,-83.670159
43.168336,-83.461541
43.836388,-82.6429
42.738618,-84.534633
46.159883,-88.119627
42.278067,-85.54189
42.216389,-85.5525
42.956117,-85.679117
42.984173,-85.671339
42.938611,-85.671111
43.176672,-85.416608
47.9167,-89.150075
45.028898,-85.629146
41.995568,-83.946559
42.731394,-82.793463
42.51334,-83.005971
43.953334,-86.294415
43.578889,-84.189444
43.583056,-84.193889
43.578611,-84.195278
43.609167,-84.210556
43.591389,-84.209444
43.589444,-84.221111
43.576187,-84.321614
44.310555,-84.891865
41.763889,-83.471944
41.891667,-83.3375
41.886944,-83.364167
43.278061,-86.311083
43.233061,-86.23858
42.463063,-83.183199
42.894451,-85.852734
43.508333,-83.968056
42.953336,-82.456229
46.288877,-85.950227
42.293889,-83.711111
42.240565,-83.599602
42.22862,-83.2082
42.267231,-83.132086
42.302786,-83.10653
42.357808,-83.096033
42.43084,-83.000138
42.423063,-83.426263
42.292231,-83.106807
42.306674,-83.148754
42.187289,-83.153905
42.335008,-83.109563
42.323341,-83.068473
42.25,-83.2
45.07694,-93.2541
45.40184,-93.20306
45.13768,-93.207615
46.851811,-95.846272
46.70527,-92.52377
44.850655,-93.591809
47.159942,-94.150987
46.39674,-94.1303
44.833333,-93.115
44.76323,-93.03255
44.777199,-93.040974
44.77553,-93.06299
44.7468,-93.02611
44.73857,-93.00496
44.73846,-93.23725
44.473754,-93.012611
45.001229,-93.267117
44.980995,-93.273719
44.87551,-93.25892
44.95366,-93.25821
45.004478,-93.240046
44.97944,-93.26613
44.996463,-93.234882
44.893005,-93.233227
44.90057,-93.23828
45.03972,-93.29874
44.94805,-93.34315
48.605278,-93.402222
47.948622,-91.495574
47.023611,-91.686111
47.01665,-91.666804
44.4438,-95.81789
46.2053,-93.75945
43.996908,-92.450366
44.944134,-93.065125
44.96555,-93.05684
44.9558,-93.14585
44.89926,-93.01708
44.95072,-93.09827
44.95939,-93.03587
44.96133,-93.19019
43.71579,-96.191613
43.63333,-96.21667
46.78362,-92.10251
46.75154,-92.14127
48.41252,-92.829225
47.523355,-92.536305
46.77107,-92.11732
46.81826,-92.08936
46.76643,-92.13354
46.72938,-92.15998
46.757359,-92.126111
46.750412,-92.139603
44.791437,-93.512534
45.561234,-94.155267
45.549839,-94.13345
44.84621,-92.99558
44.84737,-92.9954
44.85711,-93.00352
45.11728,-92.85532
43.937299,-91.405348
44.05,-91.63333
45.20916,-93.66921
31.560752,-91.390405
33.746056,-90.723028
34.82166,-89.98783
31.323639,-89.287167
33.834444,-89.792778
30.230167,-89.567444
30.38,-89.448333
30.300833,-89.395916
30.26892,-89.44933
30.40966,-89.44114
30.393193,-89.580378
30.390369,-89.049778
30.566944,-89.180556
30.373678,-89.15513
30.449005,-89.052683
30.470916,-88.9827
32.385731,-90.1412
32.296806,-90.188306
30.378287,-88.53393
30.522778,-88.708611
31.688638,-89.135115
32.364565,-88.731491
34.264917,-88.766222
33.491121,-88.418567
34.955,-89.423
30.5295,-89.691056
32.275528,-90.132528
32.32,-89.666667
32.322833,-90.887111
38.956431,-92.321834
39.741694,-94.858584
38.75976,-94.57997
37.69,-94.035
39.407452,-94.265373
39.30309,-94.376623
39.331913,-94.580841
39.148647,-94.56524
39.5306,-94.556
38.795,-92.918056
38.8,-92.95
37.12263,-93.263353
37.199541,-93.284874
37.256136,-93.299886
37.104461,-93.253337
37.108959,-93.25297
37.108681,-93.272415
37.624064,-91.128396
37.651843,-91.131066
37.486178,-90.690112
37.471734,-90.689556
39.036,-94.5741
39.104758,-94.570796
39.07587,-94.521627
37.198286,-94.317246
38.26339,-90.37883
38.267085,-90.378853
38.261999,-90.394271
38.286154,-90.381044
38.241155,-90.376903
38.268254,-90.373903
38.43783,-90.361492
38.271814,-90.376583
38.261792,-90.378844
38.266,-90.3846
39.0447,-90.8647
40.56,-93.418333
39.474976,-91.788991
37.70264,-89.69864
39.3726,-90.9144
39.300033,-94.700244
38.872546,-90.226488
38.8994,-90.44917
37.90084,-90.42388
37.967281,-90.051204
38.53278,-90.38243
38.4902,-90.7052
38.61366,-90.495941
38.7109,-90.4759
38.649771,-90.350659
38.650259,-90.350463
38.766158,-90.285934
36.97,-90.14
40.23997,-92.87771
36.613879,-92.92228
38.542551,-90.263711
38.624216,-90.198709
38.656498,-90.198646
38.673221,-90.239166
38.642857,-90.185059
38.69075,-90.209306
38.654449,-90.185376
45.053889,-106.812222
45.064167,-106.788333
45.053976,-106.737284
45.117222,-106.876389
45.099722,-106.9
45.034428,-106.758274
45.098202,-106.839029
45.1353,-106.921142
45.061389,-106.816667
47.494318,-111.303317
47.566898,-111.051848
47.502222,-111.278889
47.53,-111.283611
47.582225,-108.720383
48.381111,-114.174722
48.400407,-114.336962
48.20229,-114.31349
48.20054,-114.305334
48.408496,-114.151261
48.378218,-114.120425
48.365,-114.145556
48.5103,-113.99681
45.726223,-111.068135
45.772778,-111.1775
44.667412,-111.102209
44.657778,-111.090833
48.555278,-113.008889
48.52889,-113.025
46.356389,-112.069722
46.381111,-112.123611
47.526944,-114.100556
47.692222,-114.162222
47.773283,-114.269975
46.603889,-112.035278
46.954475,-112.696742
46.658762,-112.013089
46.826103,-111.711573
48.391545,-115.553309
47.543584,-105.930978
46.848889,-114.016111
46.9425,-114.203889
47.1771,-113.4827
46.842181,-114.021499
46.874912,-113.995253
46.948056,-114.122222
47.122091,-113.155326
46.244328,-114.158166
46.243621,-114.158889
45.859686,-114.001032
48.30795,-105.102866
45.623333,-106.668056
45.648333,-106.556667
45.973889,-106.653333
47.594395,-115.323746
47.580222,-115.254972
47.954771,-115.671925
48.487054,-104.476346
46.002602,-112.501247
45.982222,-112.508333
45.502214,-110.085657
45.51477,-110.092956
45.515473,-110.100895
45.794398,-108.498555
45.656389,-108.765833
45.786579,-108.45878
45.831453,-108.449964
45.7804,-108.511542
45.942631,-108.35096
45.801944,-108.426111
45.803889,-108.445556
45.81,-108.413056
45.832778,-108.377778
40.865556,-96.146667
40.868854,-96.143089
40.873309,-96.183359
40.859444,-99.987778
40.9275,-100.162778
41.247486,-95.973142
41.207958,-95.945897
41.360278,-96.024722
41.306758,-95.960967
41.259167,-96.028333
41.258611,-96.033333
41.205556,-96.122222
41.257442,-95.983731
41.197847,-96.056686
41.297778,-95.9375
41.26777,-95.94083
41.362433,-95.976112
41.762681,-102.434108
40.942099,-98.364967
40.984722,-96.677222
40.81259,-96.68302
41.136111,-100.764444
41.133294,-95.956103
41.865,-103.664444
41.888789,-100.339141
42.148699,-96.432113
41.551211,-96.146175
39.472471,-118.783624
36.028889,-114.988889
36.174444,-115.135278
36.245278,-115.092222
36.391007,-114.907406
36.807913,-114.060879
36.106372,-115.253352
36.169751,-115.263025
36.224722,-115.266667
36.173416,-115.332714
36.270583,-115.238256
36.04874,-115.052881
36.142957,-115.056305
36.144444,-115.085556
36.163959,-115.113916
36.17639,-115.10278
35.978125,-114.846298
35.785671,-115.357048
36.1205,-115.13
36.101389,-115.171944
36.19126,-115.12293
38.9605,-119.941564
40.840278,-115.7675
41.892499,-115.427015
38.951811,-118.81557
36.349408,-116.031976
36.195996,-116.004882
36.159639,-115.996263
36.212787,-115.994802
39.525083,-119.807717
39.469219,-119.775354
39.532004,-119.784982
39.399837,-119.739606
39.540917,-119.746761
39.250409,-119.956738
39.455278,-119.761944
39.645264,-119.840025
39.00512,-114.21593
39.173056,-119.759167
43.566111,-71.496361
42.930472,-72.272389
44.471111,-71.166667
44.270167,-71.30375
44.308167,-71.217694
45.051111,-71.391944
43.629611,-72.309583
42.995778,-71.462528
42.764444,-71.4675
42.718664,-71.522427
42.762056,-71.444583
42.86175,-71.878389
43.13244,-71.458306
43.2185,-71.5145
43.075333,-70.748
43.045278,-70.713806
43.364444,-72.338333
39.530256,-74.460281
39.464872,-74.448736
39.36326,-74.431
40.852256,-73.973314
40.854583,-73.967772
40.89858,-74.0299
40.882373,-74.042172
40.078062,-74.857717
39.923042,-75.097617
39.912431,-75.116864
39.68425,-74.861491
39.989036,-75.050008
39.422273,-75.025204
40.730286,-74.212738
40.757501,-74.2005
39.800339,-75.212119
39.82572,-75.28939
40.67025,-74.126081
40.731645,-74.066308
40.725454,-74.05229
40.772793,-74.031718
40.515262,-74.806671
40.283092,-74.742644
40.222411,-74.763167
40.31239,-74.87266
40.472825,-74.422403
40.462182,-74.429439
40.472327,-74.470986
40.508764,-74.268083
40.277647,-74.0051
40.259895,-74.274689
40.797342,-74.482494
40.801211,-74.483433
40.787628,-74.676301
40.06483,-74.44405
39.994908,-74.170447
40.918381,-74.168092
40.915747,-74.176733
40.927458,-74.160611
41.058617,-74.255544
40.662389,-74.214817
40.64144,-74.208365
40.673406,-74.213889
40.603943,-74.276174
40.699207,-75.180525
35.10728,-106.56359
35.1343,-106.5852
35.0631,-106.578785
35.1443,-106.60468
35.1539,-106.69715
35.102652,-106.577438
35.01708,-106.65739
35.1852,-106.50815
35.19324,-106.613815
35.2022,-106.64927
33.220502,-108.235719
33.396944,-104.523611
33.459914,-104.404711
31.930556,-106.630556
32.003611,-106.599167
31.795833,-106.5575
32.424722,-106.674167
32.041111,-106.409167
31.796111,-106.583889
31.787778,-106.682778
32.3175,-106.767778
32.278056,-106.864444
32.321944,-106.767778
32.281389,-106.767222
32.855556,-104.411389
32.38,-104.262222
32.696944,-108.128056
32.784444,-108.271667
32.691944,-108.124444
32.724722,-103.128611
32.726656,-103.122917
33.468809,-105.535444
35.804167,-106.298056
32.267222,-107.755278
36.013945,-106.845299
35.297222,-106.544444
35.299444,-106.548333
35.238056,-106.649444
35.615278,-106.724444
35.5064,-106.7222
35.3394,-106.5239
36.7275,-108.220833
36.742222,-107.976944
36.80973,-107.65158
36.796667,-108.4725
36.8071,-108.69523
35.666111,-105.971111
35.671111,-105.953611
33.869593,-106.852584
36.383333,-105.583333
36.58544,-105.452563
42.64225,-73.75464
42.68075,-73.75733
40.83606,-73.92009
40.86585,-73.88083
40.81618,-73.902
40.81551,-73.88553
40.80833,-73.92612
42.49963,-79.31881
42.29071,-79.58961
42.11096,-76.80221
41.78555,-73.74136
42.99328,-78.77153
42.876907,-78.809526
42.8273,-78.84984
42.99551,-78.90152
44.36608,-73.90312
44.39308,-73.8589
44.43426,-74.24593
44.980577,-74.695005
43.44957,-74.51625
43.68578,-74.98538
44.08747,-75.97316
40.64182,-74.01871
40.69568,-73.9841
40.69454,-73.92769
40.68419,-73.99298
40.71961,-73.94771
42.73046,-75.78444
43.14618,-77.54817
40.74316,-73.58549
40.63103,-73.73388
40.75912,-73.96661
40.72052,-74.00409
40.75623,-73.97657
40.7997,-73.93432
40.84955,-73.935649
40.72333,-73.98231
40.81133,-73.95321
40.71163,-74.00535
40.73,-73.98446
43.22386,-78.47888
43.08218,-79.00106
43.30268,-75.71978
43.09892,-75.22506
43.04257,-76.1433
43.05235,-76.05921
41.49916,-74.00885
41.46107,-74.36343
41.45869,-74.35404
41.46964,-74.37217
41.52375,-74.21534
43.28428,-76.46324
41.45589,-73.70977
40.7842,-73.84757
40.72698,-73.89313
40.73614,-73.82153
42.78189,-73.46363
42.73194,-73.68909
40.63307,-74.13719
40.59664,-74.12525
40.57811,-74.1843
40.58027,-74.19832
40.63137,-74.15732
40.58806,-74.16882
40.58056,-74.15178
44.67811,-74.95151
43.01209,-73.6489
42.79901,-73.9389
42.09142,-77.20978
40.745833,-73.420278
40.74529,-73.41919
40.96078,-72.71238
40.82799,-73.05754
40.82686,-73.05734
42.4006,-76.6538
42.14403,-74.49431
43.23086,-77.17136
40.93149,-73.76575
41.05192,-73.76366
36.089004,-79.407821
35.928999,-81.189758
35.972347,-81.933072
35.365833,-76.772778
35.345,-76.78333
35.500102,-82.59986
35.6075,-82.583333
35.57222,-82.55889
35.935833,-81.530278
36.307033,-79.467417
35.728889,-81.365556
35.7278,-81.3425
35.757222,-79.159722
35.029403,-78.929234
35.158686,-78.728035
35.041416,-78.953112
34.968889,-78.9625
35.814444,-80.2625
35.77881,-80.30236
35.84119,-80.24452
35.809289,-80.559115
34.954823,-77.960781
35.991944,-78.896389
36.035556,-78.904167
35.892868,-78.876445
35.93355,-77.75007
35.988333,-77.582778
36.110556,-80.226667
36.065833,-80.258333
36.171389,-80.281944
36.203056,-80.215833
36.026,-80.342
36.050833,-80.143889
36.096189,-78.463719
35.253056,-81.153333
35.25793,-83.79562
36.141111,-78.768056
36.113333,-79.703889
36.109167,-79.801111
36.088072,-79.794733
35.505278,-82.964722
35.489167,-82.9875
35.379167,-82.7925
35.587144,-83.074156
35.313296,-82.46165
35.45109,-76.207165
35.524444,-83.236111
35.466667,-83.278056
35.590833,-78.461944
35.231459,-77.568792
35.438556,-81.27675
35.687406,-81.993808
35.81066,-76.906249
35.251717,-80.824717
35.225278,-80.882778
35.2401,-80.785683
35.151283,-80.866983
35.498433,-80.852585
35.113164,-80.919532
35.347222,-80.695
35.915278,-82.073333
35.2632,-79.836613
34.364167,-77.838611
34.268403,-77.956529
34.23583,-77.9547
34.772828,-77.42796
35.901944,-79.056667
36.306965,-79.09197
35.594167,-77.386111
35.583333,-77.598889
34.645,-78.99028
36.308889,-79.859167
35.551868,-80.395039
35.534482,-80.66756
35.024722,-78.291667
35.434767,-83.442133
34.973889,-80.540833
35.856111,-78.574167
35.596944,-78.7925
35.842778,-78.679722
36.221944,-81.663056
35.369214,-77.993893
35.737735,-82.285229
47.978668,-99.006767
46.8943,-103.37853
48.9904,-102.7815
48.876553,-102.56842
48.64193,-102.4018
46.825425,-100.76821
46.933754,-96.85535
47.3132,-102.5273
47.5812,-103.2995
47.575278,-103.968889
47.990278,-102.588333
47.605556,-104.017222
47.606667,-102.036389
47.298611,-101.766944
47.325,-101.765833
47.371667,-101.780833
47.385725,-101.862917
47.400619,-101.92865
46.84175,-100.870059
46.873075,-100.905039
47.185833,-101.428056
48.408834,-102.90765
48.392644,-102.910233
38.794667,-83.533988
40.772926,-84.052997
40.7532,-84.083935
40.752436,-84.066869
40.744049,-84.090827
41.959695,-80.572808
39.442165,-81.908827
39.31667,-82.1
39.96856,-80.74492
39.4938,-84.3543
39.383382,-84.544413
39.49014,-84.369652
39.33839,-84.5666
39.52455,-84.369652
39.528439,-84.3942
40.00103,-83.80456
39.85567,-83.99773
39.92882,-83.80949
38.961273,-84.09445
39.0828,-84.1441
39.430038,-83.788502
40.631545,-80.547181
40.639595,-80.524019
40.635275,-80.546642
41.480891,-81.703803
41.55523,-81.575256
41.477011,-81.682383
41.4823,-81.708906
41.471782,-81.656792
41.49984,-81.68656
41.446342,-81.6507
41.442832,-81.649289
41.504661,-81.690186
41.441532,-81.704453
41.492117,-81.678449
41.473092,-81.676596
41.36189,-81.864608
41.446682,-81.662419
41.454782,-81.634419
41.519003,-81.637754
41.456813,-81.592358
41.39629,-81.818667
41.537344,-81.458834
40.356694,-83.063971
40.060124,-82.976857
39.99875,-82.99344
39.92845,-82.98104
39.913761,-82.957462
40.0845,-82.81552
40.002734,-82.994404
39.959561,-83.001817
39.96523,-82.95549
40.0877,-82.959773
41.57588,-83.9959
38.944167,-82.112222
41.515051,-81.249906
39.80834,-83.88705
39.66575,-83.94268
39.104765,-84.513526
39.2787,-84.36612
39.21494,-84.69086
39.19433,-84.47898
39.101546,-84.51125
39.12886,-84.50404
39.185967,-84.513719
39.10492,-84.55117
39.290319,-84.414356
39.138374,-84.71157
39.170925,-84.518663
39.114126,-84.536297
39.159999,-84.439161
39.226729,-84.453978
39.16032,-84.45826
39.180527,-84.49215
39.150042,-84.516585
41.0098,-83.6903
41.010389,-83.69789
41.02317,-83.682965
40.26157,-80.6335
40.36644,-80.61558
40.32207,-80.6063
40.310025,-82.691724
41.673006,-81.422455
41.666886,-81.338781
41.754963,-81.273114
41.72229,-81.24248
38.502828,-82.647078
38.52079,-82.66641
38.520043,-82.665331
38.62901,-82.45886
40.026037,-82.433
40.23835,-82.693334
40.343296,-83.75657
40.343693,-83.761045
40.341467,-83.7585
40.343674,-83.755621
41.439458,-82.161501
41.420882,-82.095729
41.463071,-82.114261
41.663405,-83.47596
41.644067,-83.54625
41.66579,-83.47611
41.620633,-83.64225
41.494174,-83.718944
41.675213,-83.30693
41.719483,-83.47515
41.679867,-83.4785
39.78819,-83.47606
41.111126,-80.645062
41.116682,-80.669507
41.096142,-80.658856
41.095938,-80.658516
41.10087,-81.911636
39.03769,-82.04508
40.08502,-84.113808
39.787222,-84.226111
39.759533,-84.144201
39.760659,-84.187678
39.780708,-84.182144
39.75791,-84.191993
39.71451,-84.21804
39.6317,-81.672878
39.940029,-81.3387
41.479182,-83.220425
41.486126,-83.20209
41.496126,-83.190701
41.539182,-83.212091
41.492515,-83.231258
41.493111,-83.223111
41.495848,-83.206812
41.496959,-83.20209
41.494737,-83.214313
41.1644,-81.2352
41.182466,-81.330486
39.83562,-84.72049
38.752412,-82.936797
38.754595,-82.917
38.735056,-82.998726
38.609338,-82.822512
38.600659,-82.829644
38.588083,-82.834835
38.813934,-82.727358
40.828052,-81.378333
40.786878,-81.394186
40.708798,-81.600797
40.800729,-81.373008
40.931398,-81.123519
41.079486,-81.516059
41.063526,-81.468956
41.106486,-81.503547
41.080266,-81.516228
41.087956,-81.541611
41.231167,-80.801914
41.202237,-80.810644
41.214577,-80.787053
41.454235,-80.591036
41.240456,-80.662559
40.511106,-81.638956
39.42689,-84.20077
39.432117,-81.460443
39.374444,-81.525833
39.43147,-81.50131
39.376964,-81.537298
41.377685,-83.611104
40.9534,-83.3777
40.9715,-83.3416
35.750735,-94.669697
35.8,-94.61667
35.111944,-98.252778
35.479215,-97.751503
34.166667,-97.126389
34.257125,-97.474341
35.85408,-94.985964
35.320105,-97.484099
34.626418,-98.383173
34.732404,-98.713351
36.105481,-96.361196
35.515969,-98.966927
36.158414,-98.931973
36.085509,-99.935376
36.420278,-97.886944
33.892302,-97.857165
36.704761,-97.087656
36.697794,-97.0888
36.956222,-97.03135
35.6725,-96.657222
33.880812,-97.275896
35.159649,-97.473794
36.304624,-95.310616
36.228408,-95.249943
35.793134,-95.302235
35.755273,-95.377669
35.640833,-97.483611
35.477036,-97.494309
35.47292,-97.52709
35.507203,-97.533616
35.477801,-97.303044
35.614131,-97.475083
36.161745,-96.015784
36.922222,-94.838889
36.9858,-94.8492
36.9846,-94.8249
36.985702,-94.83931
36.9716,-94.825
34.90227,-95.784375
35.581174,-94.830059
36.14004,-95.925382
36.357438,-95.999247
35.953708,-96.004975
36.149877,-96.011664
36.133802,-95.764537
36.141697,-95.983793
36.126945,-95.998941
36.204902,-95.976537
44.787583,-117.841447
44.78822,-117.8446
44.5884,-123.2673
45.25928,-122.588151
45.28845,-121.782775
45.443178,-122.638042
45.768531,-122.7721
44.059722,-121.324167
44.063916,-121.312554
44.0921,-121.2628
43.2266,-123.36479
42.94892,-123.36295
44.4172,-118.9547
43.586389,-119.051111
42.326667,-122.871389
42.341389,-122.875833
42.623225,-122.810158
42.31411,-122.87923
42.229891,-122.7877
42.536111,-122.875
42.341987,-122.9102
42.33155,-122.880266
42.426705,-122.852272
42.4425,-123.326667
42.104278,-123.681083
42.290094,-123.2321
42.434139,-123.348466
42.190296,-121.731369
42.206111,-121.728889
42.895957,-122.13593
42.91,-122.139722
42.189215,-120.353969
44.047896,-123.092049
44.066304,-123.139831
44.026312,-123.083737
44.19982,-122.044547
43.8345,-123.0353
44.046696,-123.017704
43.744352,-122.480487
44.04564,-123.082217
43.790472,-123.058344
44.612522,-123.928405
44.61569,-123.091457
44.383611,-121.863333
44.81029,-122.915085
44.950278,-122.983056
44.943114,-123.005934
45.545172,-122.705534
45.49742,-122.67467
45.496641,-122.602877
45.519167,-122.673333
45.504167,-122.577778
45.535,-122.698889
45.56137,-122.6679
45.521846,-122.749289
45.5609,-122.67152
45.652231,-118.823033
45.327222,-118.078056
45.224748,-118.513962
45.43744,-117.897794
45.339,-118.095206
45.426351,-117.296066
45.079864,-116.844808
45.602419,-121.203387
45.528501,-122.972398
45.470191,-122.816411
39.92002,-77.30968
39.93,-77.25
40.499767,-80.071337
40.46542,-79.960757
40.445577,-80.016155
40.413611,-79.941389
40.443367,-79.990293
40.414444,-79.942222
40.438359,-79.99664
40.323768,-79.868062
40.375644,-80.169943
40.456427,-80.02674
40.606624,-80.021669
40.486944,-80.188056
40.473611,-80.077222
40.260129,-79.886498
40.613949,-79.72941
40.617488,-79.727664
40.402328,-79.860973
40.396667,-79.863611
40.318056,-79.881111
40.326008,-79.881703
40.294341,-79.885331
40.308219,-79.869134
40.546944,-79.783889
40.814183,-79.56475
40.56252,-80.503948
40.684722,-80.359722
40.747796,-80.316442
40.685019,-80.324775
40.4663,-75.7589
40.320278,-75.926667
40.350833,-75.935278
40.476667,-75.759167
40.377222,-75.914444
40.535278,-78.370833
40.107222,-74.882222
40.309722,-78.915
40.348056,-78.882778
40.803056,-75.608333
40.811389,-77.877028
39.834461,-75.768242
41.1175,-78.526194
40.246528,-77.18675
40.283348,-76.880221
40.246992,-76.846988
40.272222,-76.681389
39.835556,-75.3725
42.14175,-80.038611
39.961111,-77.475556
39.80933,-80.26567
40.56333,-78.919972
41.479116,-75.578186
41.442778,-75.623056
40.046667,-76.283333
40.995848,-80.346442
40.611944,-75.4325
41.209167,-76.003333
41.265556,-75.846389
41.250278,-75.880278
41.2508,-76.9238
41.215014,-80.484779
41.426911,-80.145067
40.112222,-75.309167
40.628056,-75.341111
40.734449,-75.312389
40.692224,-75.237156
40.456944,-77.165556
39.94418,-75.165722
40.008889,-75.09778
40.049616,-75.240822
40.002222,-75.220278
40.0764,-75.011549
40.010556,-75.151944
39.957222,-75.173056
39.98,-75.156111
39.944651,-75.165206
39.991389,-75.080833
39.922867,-75.186921
39.9275,-75.222778
39.9825,-75.083056
39.985,-75.085
40.820556,-76.212222
41.644722,-76.939167
41.857222,-79.1375
41.844722,-79.169722
40.146667,-79.902222
40.170556,-80.261389
40.445278,-80.420833
40.428076,-79.692811
40.161777,-79.884666
40.304694,-79.505667
39.965278,-76.699444
41.615237,-71.72
41.73669,-71.43635
41.737969,-71.41441
41.7055,-71.37752
41.70549,-71.44176
41.715811,-71.43755
41.71884,-71.3764
41.825556,-71.405278
41.807776,-71.415105
41.874668,-71.379971
41.822499,-71.410659
41.809235,-71.40743
41.816435,-71.437899
41.823611,-71.411667
41.841573,-71.36077
41.49511,-71.423705
34.325318,-82.386376
33.342226,-81.788731
34.776927,-82.490386
33.320344,-81.465537
32.434882,-80.677853
32.987252,-79.9367
32.882289,-79.977538
32.795894,-79.946917
32.941023,-79.657187
32.844606,-79.948036
32.980254,-80.06501
32.790984,-79.958694
35.130396,-81.816567
34.79297,-81.203724
34.615367,-80.198787
33.007866,-80.965038
34.285696,-79.744859
33.739963,-81.853635
34.167636,-79.850404
33.362014,-79.294251
33.347903,-79.298192
33.373994,-79.285697
33.367807,-79.298399
33.36638,-79.297257
34.838814,-82.402918
34.899141,-82.31307
34.867524,-82.422594
34.884511,-82.359807
34.817197,-82.418487
34.854799,-82.380631
34.842279,-82.401163
34.870243,-82.419309
34.939786,-82.22961
34.179381,-82.152241
34.165204,-82.160479
34.212869,-82.173149
33.702771,-78.877478
34.051017,-81.15495
33.973389,-81.052675
33.969004,-81.065326
34.805261,-83.2377
34.653606,-82.838659
34.093959,-80.962304
33.982253,-81.040235
33.991509,-81.024141
34.015494,-81.034179
33.81468,-80.781135
34.131262,-80.868318
34.024497,-81.036248
34.947726,-81.932555
34.988706,-82.075802
34.926839,-82.005211
33.922369,-80.337735
34.539378,-81.560354
33.723808,-79.565096
34.963013,-81.000894
34.935817,-81.228409
44.310283,-96.80071
45.4625,-98.486111
44.89965,-97.128802
43.768683,-103.584732
43.55764,-103.48386
43.74561,-101.941218
43.746944,-101.941111
44.155636,-103.315765
43.544289,-96.726435
43.537626,-96.682001
44.083489,-103.269603
44.064932,-103.209138
44.087397,-103.273777
44.078352,-103.22824
35.96522,-84.22316
35.775,-83.965833
35.768056,-83.976667
35.790428,-83.927484
35.836819,-83.82348
35.768847,-83.942152
35.63348,-83.941606
35.603056,-83.783611
35.283164,-84.759371
35.278164,-84.753816
35.188721,-84.867152
35.582222,-86.015556
36.143244,-86.754611
36.205,-86.744722
36.159671,-86.781149
36.176326,-86.738902
36.162763,-86.854927
36.1,-86.734444
36.150742,-86.623301
36.176389,-86.762222
36.118251,-86.873547
36.059907,-87.352381
36.038924,-89.382126
35.017139,-85.322056
34.99438,-85.24293
35.233476,-85.181581
35.050918,-85.293019
35.102638,-85.162194
36.105629,-83.602077
36.085508,-83.764806
35.968734,-83.911379
35.983056,-83.952253
35.944601,-84.03598
35.980421,-83.932814
35.978074,-83.950666
36.019186,-83.87381
35.115968,-87.469954
35.744539,-84.317057
35.29733,-84.75076
35.450115,-84.596195
35.637602,-88.834496
35.609722,-88.815556
35.651349,-88.809578
35.65188,-87.0096
35.289379,-84.946111
36.520298,-87.3955
36.505185,-87.397708
36.514712,-87.328047
36.625,-87.169167
35.026111,-84.384722
34.988333,-84.371667
36.173611,-85.509444
35.939078,-84.542802
35.947222,-84.522222
35.868153,-84.698258
35.873152,-84.689646
35.732878,-86.598872
35.696667,-83.609722
35.562778,-83.498056
35.085833,-89.949444
35.165746,-89.970897
